Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
1113.6968374133405,8192.1513671875,27.99650101128532,86.92869375967668
1117.1880500698085,8189.2021484375,27.99651881910881,86.9286645222678
1120.6792627262766,8186.244140625,27.99653662692613,86.92863528484925
1124.1704753827448,8182.8994140625,27.99655443473725,86.92860604742106
1127.661688039213,8179.53955078125,27.99657224254219,86.92857680998317
1131.1529006956812,8176.17333984375,27.99659005034095,86.92854757253563
1134.6441133521494,8172.7724609375,27.99660785813353,86.92851833507845
1138.1353260086175,8169.3583984375,27.99662566591991,86.92848909761159
1141.6265386650857,8165.95263671875,27.99664347370012,86.92845986013508
1145.117751321554,8162.55615234375,27.99666128147415,86.92843062264889
1148.6089639780218,8159.16845703125,27.99667908924198,86.92840138515305
1152.10017663449,8155.78955078125,27.99669689700363,86.92837214764755
1155.5913892909582,8152.41943359375,27.99671470475911,86.92834291013239
1159.0826019474264,8149.05810546875,27.99673251250839,86.92831367260756
1162.5738146038946,8145.70556640625,27.99675032025149,86.92828443507305
1166.0650272603627,8142.3623046875,27.99676812798842,86.9282551975289
1169.556239916831,8139.02734375,27.99678593571915,86.9282259599751
1173.047452573299,8135.70166015625,27.99680374344369,86.92819672241161
1176.5386652297673,8132.38427734375,27.99682155116206,86.92816748483848
1180.0298778862352,8129.076171875,27.99683935887425,86.92813824725567
1183.5210905427034,8125.77685546875,27.99685716658025,86.92810900966322
1187.0123031991716,8122.48583984375,27.99687497428006,86.92807977206108
1190.5035158556398,8119.2041015625,27.99689278197368,86.9280505344493
1193.994728512108,8115.93115234375,27.99691058966113,86.92802129682785
1197.4859411685761,8112.66748046875,27.99692839734239,86.92799205919674
1200.9771538250443,8109.412109375,27.99694620501748,86.92796282155595
1204.4683664815125,8106.10546875,27.99696401268637,86.92793358390553
1207.9595791379804,8102.75244140625,27.99698182034907,86.92790434624543
1211.4507917944486,8099.41748046875,27.99699962800561,86.92787510857568
1214.9420044509168,8096.099609375,27.99701743565594,86.92784587089623
1218.433217107385,8092.7998046875,27.99703524330011,86.92781663320716
1221.9244297638531,8089.517578125,27.99705305093807,86.92778739550842
1225.4156424203213,8086.2529296875,27.99707085856987,86.9277581578
1228.9068550767895,8083.005859375,27.99708866619547,86.92772892008192
1232.3980677332577,8079.77685546875,27.99710647381489,86.92769968235419
1235.8892803897259,8076.5654296875,27.99712428142812,86.9276704446168
1239.3804930461938,8073.37109375,27.99714208903518,86.92764120686974
1242.871705702662,8070.19482421875,27.99715989663605,86.92761196911302
1246.3629183591302,8067.03662109375,27.99717770423073,86.92758273134663
1249.8541310155983,8063.8955078125,27.99719551181923,86.9275534935706
1253.3453436720665,8060.7724609375,27.99721331940155,86.92752425578489
1256.8365563285347,8057.6669921875,27.99723112697768,86.92749501798951
1260.3277689850029,8054.5791015625,27.99724893454762,86.92746578018448
1263.818981641471,8051.5087890625,27.99726674211139,86.92743654236979
1267.310194297939,8048.4560546875,27.99728454966897,86.92740730454543
1270.8014069544072,8045.40869140625,27.99730235722036,86.92737806671141
1274.2926196108754,8042.35888671875,27.99732016476558,86.92734882886772
1277.7838322673435,8039.30712890625,27.9973379723046,86.92731959101438
1281.2750449238117,8036.2529296875,27.99735577983744,86.92729035315138
1284.76625758028,8033.19287109375,27.9973735873641,86.92726111527871
1288.257470236748,8029.63916015625,27.99739139488457,86.92723187739637
1291.7486828932163,8026.07470703125,27.99740920239886,86.92720263950437
1295.2398955496844,8022.4990234375,27.99742700990697,86.92717340160273
1298.7311082061524,8018.912109375,27.99744481740889,86.92714416369141
1302.2223208626206,8015.314453125,27.99746262490462,86.92711492577043
1305.7135335190887,8011.70556640625,27.99748043239418,86.92708568783978
1309.204746175557,8008.0859375,27.99749823987755,86.92705644989948
1312.695958832025,8004.455078125,27.99751604735473,86.92702721194952
1316.1871714884933,8000.81298828125,27.99753385482573,86.92699797398988
1319.6783841449615,7997.16015625,27.99755166229055,86.92696873602058
1323.1695968014296,7993.49609375,27.99756946974918,86.92693949804163
1326.6608094578976,7989.8212890625,27.99758727720162,86.926910260053
1330.1520221143658,7986.13525390625,27.99760508464789,86.92688102205474
1333.643234770834,7982.43798828125,27.99762289208796,86.92685178404679
1337.1344474273021,7978.72998046875,27.99764069952186,86.92682254602919
1340.6256600837703,7975.0107421875,27.99765850694957,86.92679330800192
1344.1168727402385,7971.2802734375,27.99767631437109,86.92676406996499
1347.6080853967067,7967.5390625,27.99769412178643,86.9267348319184
1351.0992980531748,7963.78662109375,27.99771192919559,86.92670559386215
1354.590510709643,7960.0234375,27.99772973659856,86.92667635579623
1358.081723366111,7956.2490234375,27.99774754399535,86.92664711772065
1361.5729360225791,7952.46337890625,27.99776535138595,86.9266178796354
1365.0641486790473,7948.6669921875,27.99778315877037,86.9265886415405
1368.5553613355155,7945.2275390625,27.99780096614861,86.92655940343595
1372.0465739919837,7942.12255859375,27.99781877352066,86.92653016532171
1375.5377866484519,7939.01953125,27.99783658088652,86.92650092719781
1379.02899930492,7935.9189453125,27.99785438824621,86.92647168906426
1382.5202119613882,7932.8203125,27.9978721955997,86.92644245092104
1386.0114246178562,7929.72412109375,27.99789000294701,86.92641321276815
1389.5026372743243,7926.6298828125,27.99790781028814,86.92638397460561
1392.9938499307925,7923.5380859375,27.99792561762309,86.92635473643341
1396.4850625872607,7920.4482421875,27.99794342495185,86.92632549825154
1399.9762752437289,7917.36083984375,27.99796123227442,86.92629626006001
1403.467487900197,7914.36181640625,27.99797903959081,86.92626702185882
1406.9587005566652,7911.46044921875,27.99799684690101,86.92623778364796
1410.4499132131334,7908.56103515625,27.99801465420503,86.92620854542746
1413.9411258696016,7905.6640625,27.99803246150287,86.92617930719726
1417.4323385260695,7902.76904296875,27.99805026879452,86.92615006895743
1420.9235511825377,7899.87646484375,27.99806807608,86.92612083070792
1424.414763839006,7896.98583984375,27.99808588335927,86.92609159244876
1427.905976495474,7894.09765625,27.99810369063237,86.92606235417992
1431.3971891519423,7891.21142578125,27.99812149789929,86.92603311590142
1434.8884018084104,7888.32763671875,27.99813930516002,86.92600387761327
1438.3796144648786,7885.44580078125,27.99815711241456,86.92597463931544
1441.8708271213468,7882.56640625,27.99817491966292,86.92594540100797
1445.3620397778147,7879.689453125,27.9981927269051,86.92591616269083
1448.853252434283,7876.82763671875,27.99821053414109,86.92588692436401
1452.344465090751,7874.29541015625,27.99822834137089,86.92585768602754
1455.8356777472193,7871.7470703125,27.99824614859452,86.92582844768141
1459.3268904036875,7869.18359375,27.99826395581196,86.92579920932562
1462.8181030601556,7866.6044921875,27.99828176302321,86.92576997096016
1466.3093157166238,7864.01025390625,27.99829957022828,86.92574073258504
1469.800528373092,7861.39990234375,27.99831737742716,86.92571149420026
1473.2917410295602,7858.77490234375,27.99833518461986,86.92568225580581
1476.7829536860281,7856.1337890625,27.99835299180637,86.9256530174017
1480.2741663424963,7853.4775390625,27.99837079898671,86.92562377898794
1483.7653789989645,7850.8056640625,27.99838860616085,86.9255945405645
1487.2565916554327,7848.11865234375,27.99840641332882,86.9255653021314
1490.7478043119008,7845.416015625,27.99842422049059,86.92553606368864
1494.239016968369,7842.69775390625,27.99844202764618,86.92550682523621
1497.7302296248372,7839.9638671875,27.99845983479558,86.92547758677414
1501.2214422813054,7837.21484375,27.99847764193881,86.92544834830238
1504.7126549377733,7834.4501953125,27.99849544907585,86.92541910982096
1508.2038675942415,7831.67041015625,27.9985132562067,86.9253898713299
